date,year,trt_yr,yr_mon,month,peak,stream,ratio,mean.chla,mean.afdm,mean.dm,mean.bf.ratio,mean.cp,mean.cn,mean.np,se.chla,se.afdm,se.dm,se.bf.ratio,se.cp,se.cn,se.np,mean.mass.p,mean.mass.n,Light,Discharge,Temp,mean.light2,mean.discharge2,mean.temp2,mean.din2,mean.srp2,mean.np2,light2.z,temp2.z,discharge2.z,addN2.z,addP2.z,addNP2.z
9/10/2010,2010,PRE,2010-09,9,notpeak,9,2,1.260926042,0.2736875,1.660701389,0.003008931,975.6702998,19.49979866,51.94850678,1.074501186,0.094287634,0.572532342,0.00210347,237.743262,3.498341563,8.954952543,0.007290033,0.174966926,0.253541572,1.544967867,16.36206181,0.290374747,1.544967867,17.52091632,23.9474,2,26.51319286,-1.495101441,1.457085399,-2.193462721,-1.965958744,-1.622846147,0.115380607
10/10/2010,2010,PRE,2010-10,10,notpeak,9,2,0.21415625,0.196652778,1.4035,0.000973438,787.6688167,13.65926345,59.25718308,0.21415625,0.044994951,0.3501675,0.000973437,114.2809367,2.428713129,5.447299838,0.003056195,0.084331451,0.434492203,2.80311453,11.78441331,0.344016887,2.174041199,14.07323756,19.9825625,2,22.12355134,-1.264310292,0.935014665,-1.69877936,-2.148346159,-1.622846147,-0.032413515
11/10/2010,2010,PRE,2010-11,11,notpeak,9,2,0.279052083,0.222483333,3.463259259,0.001483333,NA,NA,NA,0.142949677,0.033403971,0.883319306,0.000771951,NA,NA,NA,0.006812571,NA,0.783825632,5.375407825,8.474778125,0.609158918,4.089261178,10.12959572,14.7588625,2.475,13.93354087,-0.486392549,0.151591956,-0.783839594,-2.453685568,-1.461316719,-0.409937211
12/10/2010,2010,PRE,2010-12,12,notpeak,9,2,0.33096875,0.109055556,1.263305556,0.004171875,NA,NA,NA,0.238707306,0.015529393,0.432884241,0.003158893,NA,NA,NA,0.00462505,NA,0.689390009,7.189047866,3.596406586,0.736607821,6.282227846,6.035592356,13.2077125,2.6104125,11.36351352,-0.227748806,-1.082075036,-0.16203929,-2.565579713,-1.42093849,-0.576423275
1/10/2011,2011,PRE,2011-01,1,notpeak,9,2,0.395864583,0.045018444,0.119259259,0.010427255,487.6970769,9.886809535,42.152462,0.195443152,0.011860672,0.033825584,0.004956943,298.0395233,5.07949308,7.138607193,0.000822298,0.014783062,0.623509753,5.386954096,2.730728495,0.656449881,6.288000981,3.163567541,20.9977125,2.270825,12.59385513,-0.384600664,-2.621155274,-0.160709058,-2.098412761,-1.52658032,-0.492481521
2/10/2011,2011,PRE,2011-02,2,notpeak,9,2,1.046445313,0.099270833,0.581423611,0.012426644,213.895924,6.93667301,31.3773668,0.302693152,0.015218464,0.034126858,0.004388237,55.37327859,0.348559978,8.825775409,0.003638471,0.052015419,1.480551144,5.341602559,4.884449777,1.052030449,5.364278328,3.807589136,25.44125,3.247,14.86817502,0.257502136,-2.179674117,-0.390801276,-1.9049827,-1.25552039,-0.356923891
3/10/2011,2011,PRE,2011-03,3,peak,9,2,0.908541666,0.100509259,0.635787037,0.009453314,127.9429579,3.346750661,30.51502317,0.306044236,0.010081437,0.094413133,0.003774043,68.7341854,1.105259702,14.18351854,0.002846425,0.02662937,2.632755369,8.784768162,7.566591398,2.056653256,7.063185361,6.225520588,18.34625,3.20725,12.63862015,1.170162121,-1.008255582,0.007648597,-2.234435988,-1.264857422,-0.489584253
4/10/2011,2011,PRE,2011-04,4,peak,9,2,2.419316667,0.148648347,0.954097222,0.020147972,523.4190439,11.70178261,36.78989484,0.525285171,0.035498597,0.227847222,0.005558061,400.2583239,5.636761929,16.48316771,0.005758274,0.071217069,3.695435675,7.373650227,10.02279965,3.164095522,8.079209195,8.794695524,13.42875,3.668625,8.382116944,1.756658093,-0.185095939,0.202283778,-2.548855477,-1.162976894,-0.824903235
5/10/2011,2011,PRE,2011-05,5,peak,9,2,1.98737,0.073394444,0.595120833,0.032633785,247.1630501,6.439196311,37.26584347,0.655618603,0.0058805,0.060066339,0.011627157,56.16314689,0.760083784,3.996509424,0.001861552,0.031235694,0.593075314,3.867783749,11.93254839,2.144255494,5.620716988,10.97767402,11.9675,4.16975,6.355168604,1.226951503,0.343156099,-0.32317406,-2.664941997,-1.065920352,-1.050948598
6/10/2011,2011,PRE,2011-06,6,peak,9,2,0.929957292,0.1194875,1.185152778,0.008633549,627.9123028,9.685573701,53.34124507,0.108085499,0.02060872,0.097743416,0.001840158,417.7586993,1.344697682,30.23392069,0.004052287,0.050878405,0.480809965,2.628734712,15.86023333,0.536942639,3.248259231,13.89639086,NA,NA,NA,-0.658191291,0.904885124,-1.11728086,NA,NA,NA
7/10/2011,2011,PRE,2011-07,7,notpeak,9,2,3.182491667,0.118277778,1.199361111,0.025880822,523.3058188,12.38871608,40.55042084,1.427884525,0.010984136,0.292949898,0.01126288,139.9054494,2.470536042,3.865086604,0.003285005,0.059828633,0.304784796,0.906350742,17.65216129,0.39279738,1.767542727,16.75619731,NA,NA,7.476489427,-1.083777497,1.35075776,-1.998553368,NA,NA,-0.918264465
8/10/2011,2011,YR1,2011-08,8,notpeak,9,2,0.79043125,0.399401807,3.684518519,0.002243901,594.0187619,10.8467665,49.77522755,0.327607639,0.110600758,1.020302191,0.000690704,350.7117026,2.73683835,19.7740913,0.010666917,0.33105868,0.425671766,0.52583642,18.19919355,0.365228281,0.716093581,17.92567742,110.6627163,126.9276483,8.323235071,-1.182852136,1.51150052,-3.307053673,-0.423596627,1.523303064,-0.83065945
9/10/2011,2011,YR1,2011-09,9,notpeak,9,2,3.144852083,0.121796296,1.324611111,0.003135336,146.8163998,7.715335742,18.63135259,2.778807049,0.004603221,0.054671644,0.001548034,41.12938255,0.437584316,4.481682925,0.010228128,0.076070886,0.23876823,0.903966351,15.51909757,0.332219998,0.714901386,16.85914556,116.1987105,112.8845207,3.247591891,-1.311815906,1.365351253,-3.309466735,-0.374407614,1.434423521,-1.599138743
10/10/2011,2011,YR1,2011-10,10,notpeak,9,2,0.557455209,0.140277778,1.507814815,0.003906064,216.1506786,5.725669454,38.40082283,0.16185798,0.026696569,0.626997418,0.002033053,17.73311331,0.702001543,3.194227497,0.00630762,0.100161187,0.588379904,1.27784164,10.20664516,0.413574067,1.090903996,12.86287137,121.7347046,98.84139308,3.243278848,-1.013604583,0.720749811,-2.69743163,-0.327508409,1.333721096,-1.600223893
11/10/2011,2011,YR1,2011-11,11,notpeak,9,2,0.22973125,0.101825,1.272555556,0.002274444,199.2988329,6.580189498,30.93138159,0.001297917,0.009425,0.289888889,0.000197778,57.43752193,0.399348738,10.60606691,0.005026915,0.057668244,0.834266698,3.854591396,7.741166667,0.711323301,2.566216518,8.973905914,135.5181623,121.2689211,3.189041265,-0.275302383,-0.137034018,-1.458602527,-0.219424519,1.488732196,-1.613994472
12/10/2011,2011,YR1,2011-12,12,notpeak,9,2,0.509648611,0.135375,2.048375,0.004775858,321.6704377,7.386995884,44.46275934,0.060141474,0.048967258,0.667582357,0.001544934,9.677813566,0.659226412,3.689768841,0.002058449,0.040801979,0.841155005,8.68248942,7.357677419,0.837710852,6.268540408,7.549422043,102.2117466,93.65064658,3.255381958,-0.052642467,-0.548862028,-0.165198009,-0.503646049,1.292829471,-1.597182428
1/10/2012,2012,YR1,2012-01,1,notpeak,9,2,0.09345,0.0351,0.668166667,0.003152083,256.3502511,8.246896245,31.05976896,0.054046971,0.005307189,0.148088296,0.001875674,11.1770708,0.202207854,0.841277406,0.001454611,0.020557842,0.875767421,6.250274926,6.695995882,0.858461213,7.466382173,7.026836651,128.6745476,90.32918043,3.231582175,-0.019329781,-0.719774531,0.088044681,-0.271641144,1.265456695,-1.603174026
2/10/2012,2012,YR1,2012-02,2,notpeak,9,2,0.962188889,0.109972222,2.581708334,0.010802628,NA,4.360833833,NA,0.580247304,0.033590869,1.24690787,0.007989315,NA,0.599316194,NA,NA,0.102290398,1.304285536,4.025440506,5.810517241,1.090026479,5.137857716,6.253256562,138.3118732,103.6368691,3.105438482,0.305806347,-0.997664299,-0.453255901,-0.198862661,1.369633673,-1.635686274
3/10/2012,2012,YR1,2012-03,3,peak,9,2,2.532559896,0.079590278,0.985340278,0.030714121,NA,NA,NA,0.565521762,0.006783045,0.148771746,0.005093699,NA,NA,NA,NA,NA,2.380384329,2.936436452,9.207935484,1.842334933,3.480938479,7.509226363,73.71829079,84.41360534,2.156510976,1.020339434,-0.561581552,-1.017090366,-0.832947161,1.214114346,-1.933449638
4/10/2012,2012,YR1,2012-04,4,peak,9,2,2.106194271,0.082361111,0.633430556,0.026043723,241.8169461,7.057445039,34.29013877,0.401670216,0.009821595,0.06612836,0.005536359,5.842053283,0.158829762,0.839733885,0.00619395,0.096505061,2.562320468,2.472186995,10.57146667,2.471352399,2.704311724,9.889701077,94.30189449,74.17909689,4.596144131,1.420241056,0.094487635,-1.382695348,-0.584808897,1.116142839,-1.315550032
5/10/2012,2012,YR1,2012-05,5,peak,9,2,25.4106125,0.107,1.074666667,0.228965169,190.7864067,7.348590411,26.31696672,9.231164257,0.018795083,0.293079688,0.05777139,12.24302879,0.572557726,2.154809004,0.009372261,0.110539823,0.457256138,2.168864325,12.9891418,1.509788303,2.32052566,11.78030424,102.5982881,76.93895198,4.072159872,0.749322997,0.511283479,-1.604347937,-0.499842471,1.143833305,-1.414387844
6/10/2012,2012,YR1,2012-06,6,peak,9,2,63.95743958,0.962233333,5.345740741,0.074009878,388.529112,7.775458846,48.99847163,10.2326954,0.194016574,1.077869857,0.005243385,98.5722303,0.481005243,9.462949946,0.026344062,0.543807146,0.284834337,0.888369958,14.48116667,0.371045237,1.528617142,13.73515424,71.65594271,74.19184596,2.737358977,-1.161339289,0.877079035,-2.208871026,-0.861539559,1.116273108,-1.738702472
7/10/2012,2012,YR1,2012-07,7,notpeak,9,2,1.362163542,0.059691875,0.517458334,0.024091458,194.8623801,8.712435582,22.35718464,0.439076307,0.003634252,0.065522302,0.008683733,17.8266736,0.442666194,1.752542818,0.004760977,0.046281206,0.251337345,3.359922836,16.99416129,0.268085841,2.124146397,15.73766398,67.46249881,66.68452051,3.92380363,-1.603833898,1.201343283,-1.732403286,-0.922306116,1.035406217,-1.444691433
8/10/2012,2012,YR2,2012-08,8,notpeak,9,2,0.77875,0.07513625,0.718845833,0.010848334,237.5148297,8.533082108,27.94643435,0.049976815,0.010522587,0.067720079,0.001190114,12.61534992,0.399829721,1.682973128,0.004556244,0.05754329,0.273183612,2.545723684,16.27141835,0.262260479,2.95282326,16.63278982,66.3066687,85.50414931,3.326727086,-1.633743668,1.333145434,-1.255377706,-0.939720002,1.22384456,-1.579480301
9/10/2012,2012,YR2,2012-09,9,notpeak,9,2,0.659341667,0.073183334,0.937077778,0.008660735,96.09192793,6.617059122,15.46104178,0.45087864,0.009288323,0.104350872,0.006445697,38.36984784,0.680687107,5.548280113,0.004873559,0.057975535,0.202396634,2.034663398,15.50783333,0.237790123,2.290193541,15.88962584,67.127378,80.78725098,5.082953677,-1.767097526,1.224238904,-1.623402514,-0.927324187,1.180830022,-1.233344697
10/10/2012,2012,YR2,2012-10,10,notpeak,9,2,0.075279167,0.08298375,1.078234722,0.000907634,245.9557842,8.542283665,28.46027129,0.075279167,0.005195602,0.339609494,0.000907634,33.66895463,0.539894002,2.253077483,0.004035132,0.051427822,0.5325278,5.160951407,11.91564516,0.367462217,3.597807403,13.71173925,76.84828422,89.51336512,2.129060032,-1.174550116,0.873013878,-0.969266887,-0.791046166,1.258579451,-1.94391041
11/10/2012,2012,YR2,2012-11,11,notpeak,9,2,0.169594444,0.116208333,1.704716667,0.001720994,177.8951013,6.332665744,27.69317783,0.169594444,0.029925071,0.783863613,0.001720994,27.51418116,0.322889424,3.129419285,0.005321952,0.065122739,0.952642588,4.58821286,7.8975,0.742585194,4.874582134,9.90657258,81.08064385,96.54619602,2.301109754,-0.216745578,0.098548765,-0.529433936,-0.737024026,1.315911461,-1.880456076
12/10/2012,2012,YR2,2012-12,12,notpeak,9,2,0.214805208,0.071,0.593314815,0.003551598,229.3513041,23.40648007,11.54554534,0.01024039,0.019886008,0.193153855,0.001111961,84.49513546,9.531538247,5.230659964,0.003359515,0.019512732,0.797817923,7.332200349,6.884888123,0.875230256,5.960206605,7.391194062,71.50788743,83.03346923,2.266669577,0.007008185,-0.599329026,-0.238242963,-0.863623751,1.201618484,-1.892769468
1/10/2013,2013,YR2,2013-01,1,notpeak,9,2,0.202475,0.046081482,0.538568519,0,373.5501932,11.37261216,51.59769202,0.202475,0.003939708,0.072449435,0,NA,3.199549788,NA,0.001222816,0.020667983,0.717809524,11.48078665,6.97034929,0.757813724,9.4064935,6.927618707,63.25985693,79.72418086,1.787379106,-0.189108102,-0.753655912,0.422564278,-0.987120161,1.170789083,-2.086748508
2/10/2013,2013,YR2,2013-02,2,notpeak,9,2,0.138877083,0.046774074,0.6909,0.000855769,NA,NA,NA,0.097291819,0.010309451,0.072627136,0.000855769,NA,NA,NA,0.001028972,NA,2.374065151,14.41947471,5.402681134,1.545937338,12.95013068,6.186515212,92.68075773,78.15315182,1.619634428,0.781536269,-1.023230323,0.885562444,-0.602282245,1.155702503,-2.167218765
3/10/2013,2013,YR2,2013-03,3,peak,9,2,0.701091319,0.140481482,2.403833334,0.004279566,158.7617679,7.983837997,19.78382893,0.223218294,0.042675266,1.22293473,0.00151663,19.13185416,0.692553697,1.104786842,0.003725012,0.032484003,2.644382365,3.541749344,4.982667553,2.509223758,8.980612027,5.192674344,94.73517798,60.65815061,4.217849387,1.440945898,-1.440474143,0.355465897,-0.580189632,0.96360722,-1.38568485
4/10/2013,2013,YR2,2013-04,4,peak,9,2,4.89444375,0.080237037,0.767005556,0.055696715,357.1792516,9.24202355,38.84088983,1.241715593,0.023821011,0.231996181,0.022355082,180.1361349,0.390362558,19.8219318,0.003401573,0.031606763,3.420740424,4.717883841,8.957936806,3.032561394,4.129816593,6.97030218,66.70287317,58.80614414,2.312508073,1.698851355,-0.73902108,-0.76954775,-0.933716775,0.94010271,-1.876421394
5/10/2013,2013,YR2,2013-05,5,peak,9,2,36.02237917,0.203114815,1.240525926,0.129695677,171.7557525,7.945850513,27.49668456,10.0822375,0.033716894,0.357415866,0.006245657,24.35419567,2.910738181,10.05049029,0.032518108,0.291019614,1.261784687,5.080892681,11.06669389,2.341262555,4.899388261,10.01231535,70.90861504,85.16512524,2.379031401,1.346620294,0.123845596,-0.522082912,-0.872104094,1.220833026,-1.853263615
6/10/2013,2013,YR2,2013-06,6,peak,9,2,39.71625,0.186277778,1.22097037,0.202120305,279.500226,6.252350821,45.54313869,7.394218986,0.020987042,0.145344278,0.037480913,77.65215021,0.262288219,14.22901287,0.014057741,0.26860255,0.254552262,2.387727858,13.97300104,0.758168474,3.73431027,12.51984747,93.82226025,101.3988684,2.867898715,-0.188470924,0.656349326,-0.915337994,-0.589947126,1.353085124,-1.700662964
7/10/2013,2013,YR2,2013-07,7,notpeak,9,2,8.372860417,0.107611111,1.241061111,0.071562664,300.5953045,6.566959222,45.7367408,4.500826368,0.006920724,0.019027778,0.055558191,24.43799028,0.423482777,1.693011623,0.003061443,0.06284195,0.302676672,6.386501072,13.93319886,0.278614467,4.387114465,13.95309995,107.9705899,90.31015723,2.329706122,-1.55138839,0.914588268,-0.682020312,-0.448413553,1.265297039,-1.870371258
9/10/2010,2010,PRE,2010-09,9,notpeak,10,8,0.239141146,0.254291667,2.756034722,0.000989723,223.7589713,11.18185172,19.6739525,0.080722304,0.015723226,0.350083222,0.00033745,52.08213955,1.64281786,3.661427662,0.00985846,0.081990506,0.864971099,14.26331635,14.38951632,0.586683857,14.26331635,15.11333511,27.928775,2,30.92114375,-0.537573712,1.104898234,1.025437088,-1.810981858,-1.622846147,0.240963135
10/10/2010,2010,PRE,2010-10,10,notpeak,10,8,2.571172917,0.181798611,1.830409722,0.011902791,534.6183982,11.82168009,39.68413639,1.64693317,0.054920045,0.642247074,0.004035705,265.4332819,1.639711716,15.50484499,0.006887052,0.085414888,0.328805347,17.31390698,11.19706015,0.596888223,15.78861167,12.79328824,33.4147375,2,36.99488795,-0.514097161,0.707826023,1.172571387,-1.630267387,-1.622846147,0.387401619
11/10/2010,2010,PRE,2010-11,11,notpeak,10,8,0.502942708,0.2093125,2.410381945,0.004022429,NA,NA,NA,0.108769108,0.097625527,1.030451688,0.001230974,NA,NA,NA,0.008254329,NA,0.369776379,24.82700354,8.566297569,0.349290863,21.07045526,9.88167886,44.45035,2,49.2128875,-1.243596831,0.09255418,1.590497619,-1.342703699,-1.622846147,0.620423303
12/10/2010,2010,PRE,2010-12,12,notpeak,10,8,0.549451389,0.127064815,2.445453704,0.0095675,NA,NA,NA,0.297115525,0.062503881,1.683470403,0.005399924,NA,NA,NA,0.006420904,NA,0.462053509,25.10465793,5.117187164,0.415914944,24.96583074,6.841742367,126.34665,2.0182625,137.8713946,-1.005920337,-0.783375435,1.836165137,-0.290038125,-1.615955866,1.461598262
1/10/2011,2011,PRE,2011-01,1,notpeak,10,8,0.21415625,0.020587,0.042777778,0.026794316,1655.988159,40.73478705,53.2980749,0.01946875,0.015743,0.027222222,0.021435453,815.7850352,13.61310635,37.83835656,0.001134633,0.034481988,0.397293788,20.06390724,4.636495632,0.429673648,22.58428259,4.876841398,188.38165,2.5077625,174.885793,-0.96161164,-1.589983296,1.690977268,0.112464913,-1.451348327,1.655781907
2/10/2011,2011,PRE,2011-02,2,notpeak,10,8,4.051122396,0.111203703,0.970277778,0.030469713,280.3485086,7.497995551,37.25571441,1.195259505,0.032281468,0.362673445,0.009930275,114.2645339,1.783845091,11.19189106,0.005381822,0.070992606,0.790733525,18.22940152,6.289124256,0.594013657,19.14665438,5.462809944,171.9175,2.94025,129.4712249,-0.520669644,-1.319643202,1.451841249,0.020308503,-1.330744167,1.410268169
3/10/2011,2011,PRE,2011-03,3,peak,10,8,2.6789,0.099722222,0.586462963,0.033117025,3396.576007,18.95379725,175.3020579,0.767805932,0.012491767,0.208101674,0.012221705,2006.159704,0.489655747,102.4593323,0.001807249,0.057704423,1.761540215,21.58247267,7.970246976,1.27613687,19.9059371,7.129685616,183.415,3.038625,133.4798554,0.520419403,-0.6851545,1.508161861,0.085541456,-1.305797273,1.435166138
4/10/2011,2011,PRE,2011-04,4,peak,10,8,4.30259375,0.177568722,1.139722222,0.022434337,429.4370354,12.66131232,33.73292803,2.054422105,0.072620111,0.466111111,0.01779665,63.33906017,0.865351579,2.697051995,0.006630682,0.105639185,1.846374167,27.69550306,9.684339583,1.803957191,24.63898787,8.82729328,165.1475,3.444125,108.4334906,0.991679431,-0.176281194,1.817080654,-0.020175209,-1.210843772,1.26547736
5/10/2011,2011,PRE,2011-05,5,peak,10,8,7.985432291,0.108354167,0.784947223,0.077845387,154.9665621,6.449580709,24.75908598,2.621521012,0.027116698,0.103297792,0.023958457,13.60345252,0.681116836,2.883671697,0.005209127,0.052142322,1.374164224,18.91662572,11.02851613,1.610269195,23.30606439,10.35642786,133.23,3.7125,79.46378066,0.837043947,0.204356371,1.736536814,-0.236583786,-1.15396509,1.011666585
6/10/2011,2011,PRE,2011-06,6,peak,10,8,2.602755556,0.1583,0.912685185,0.015635053,168.7858187,8.161809976,19.54225185,1.863650054,0.037000405,0.152612397,0.011727247,93.62671742,1.2059161,9.196510212,0.014119486,0.073001475,1.405602484,17.63195602,13.78896667,1.389883354,18.27429087,12.4087414,NA,NA,NA,0.63666339,0.635111043,1.384307569,NA,NA,NA
7/10/2011,2011,PRE,2011-07,7,notpeak,10,8,1.885872917,0.060305556,0.442305556,0.027742969,715.9054915,14.39611956,50.6358582,1.102294525,0.01998906,0.049459998,0.007962973,285.942937,3.726557281,17.45425979,0.001671544,0.036893156,0.778037753,15.92214316,15.01796774,1.091820118,16.77704959,14.40346721,291.9052616,100.6574302,7.318702041,0.308044776,0.990276112,1.260510463,0.55378197,1.347522028,-0.935681625
8/10/2011,2011,YR1,2011-08,8,notpeak,10,8,1.427059375,0.222928615,2.056537037,0.007683092,480.7383917,8.250684464,59.9858328,1.048931023,0.029818583,0.275079181,0.006184465,18.03831243,1.07627622,6.634587056,0.005869175,0.151412563,0.375394441,11.07604793,15.40990323,0.576716097,13.49909555,15.21393549,232.0369187,85.52450243,6.741420522,-0.560903533,1.120705047,0.945687146,0.322489394,1.224024976,-1.002770726
9/10/2011,2011,YR1,2011-09,9,notpeak,10,8,2.634770833,0.139074074,1.380462963,0.023459859,168.3886019,8.891440995,19.18953716,2.103279198,0.023004927,0.396276079,0.019773018,20.72987405,0.61459525,2.987416632,0.01176587,0.099628621,0.24256234,14.25772793,13.86761013,0.308978391,12.66688793,14.63875668,167.6043313,56.52135065,5.108906287,-1.410556623,1.028882449,0.853536135,-0.005294978,0.910063884,-1.229186187
10/10/2011,2011,YR1,2011-10,10,notpeak,10,8,1.554255208,0.1125,1.812037037,0.017477276,172.1165237,6.534732059,27.12536251,0.643884737,0.010419444,0.708582624,0.0069764,31.86296368,1.486590869,1.888540125,0.004978789,0.059675296,0.26640663,18.41419081,10.57590323,0.254484485,16.33595937,12.22175668,142.352493,45.02884227,5.879135774,-1.674721093,0.598935277,1.221925912,-0.169846655,0.73775385,-1.114523565
11/10/2011,2011,YR1,2011-11,11,notpeak,10,8,1.239077778,0.14725,1.239407408,0.010086927,176.1545767,7.226949719,24.47026283,0.589151875,0.044932904,0.261660025,0.003915894,4.687442345,0.269176883,1.400199641,0.006720981,0.074415185,0.436307733,29.27377415,8.612966667,0.351357181,23.84398248,9.594434949,182.4830066,48.57547863,5.365171788,-1.235566549,0.022270179,1.769582278,0.080408108,0.795223791,-1.18922207
12/10/2011,2011,YR1,2011-12,12,notpeak,10,8,0.623648958,0.080958333,1.016055556,0.006641499,305.283364,7.815969881,39.41806201,0.321671087,0.014403385,0.133954614,0.002324279,45.55639611,0.167941899,6.647704026,0.00253985,0.044280392,0.379531562,22.52290548,8.24383871,0.407919647,25.89833982,8.428402689,349.6563051,53.47103687,14.6533022,-1.032346884,-0.286454187,1.889271768,0.735687361,0.86801008,-0.368810563
1/10/2012,2012,YR1,2012-01,1,notpeak,10,8,0.354006771,0.08259375,0.736180555,0.003987466,202.7649005,7.622602843,22.1941971,0.134049697,0.013910691,0.178130959,0.000952048,41.80537505,0.220360723,4.450307834,0.008692744,0.104842292,0.417850491,21.63797377,7.078305565,0.398691026,22.08043963,7.661072138,355.5303779,52.27224066,18.92847045,-1.063501616,-0.51388362,1.658302843,0.752475098,0.850822164,-0.159774303
2/10/2012,2012,YR1,2012-02,2,notpeak,10,8,0.481202604,0.060152778,0.830152778,0.008434189,NA,3.648800545,NA,0.264060061,0.010216015,0.224169105,0.00518883,NA,0.940945627,NA,NA,0.060865337,0.598084331,16.42659264,7.01237931,0.507967411,19.03228321,7.045342438,256.8714664,45.95308558,14.73783144,-0.733716431,-0.713508061,1.44316458,0.424948279,0.753155178,-0.364113774
3/10/2012,2012,YR1,2012-03,3,peak,10,8,23.65647813,0.117069445,1.172055556,0.193907916,NA,NA,NA,6.577248116,0.021237262,0.400857808,0.022049721,NA,NA,NA,NA,NA,1.407758513,11.47870704,9.334032258,1.002921422,13.95264984,8.173205784,254.8532073,36.0611178,16.91538164,0.192418082,-0.359708956,0.993545507,0.416999696,0.569406168,-0.25158953
4/10/2012,2012,YR1,2012-04,4,peak,10,8,8.990019793,0.137,1.184659722,0.072853281,242.3886234,7.096645609,34.18153364,3.302045252,0.025262523,0.272114262,0.026774643,20.82603187,0.050400811,3.04219019,0.009532265,0.150080046,1.296848369,10.40968833,10.2656,1.352303441,10.94419769,9.799816129,197.1297101,36.98725029,15.06024653,0.599345407,0.072734023,0.64183527,0.158204901,0.588628139,-0.346443094
5/10/2012,2012,YR1,2012-05,5,peak,10,8,91.67964166,0.289402778,1.181347222,0.284703398,246.6297545,6.851539976,35.82674125,32.83556778,0.048153494,0.111956176,0.074145688,24.58273026,0.146094897,2.812371192,0.042492512,0.647552403,0.659488776,11.02410185,11.75105612,0.978168572,10.71689509,11.00832806,188.3312556,52.0308058,7.423418934,0.158394829,0.349799924,0.611440493,0.112195313,0.847312902,-0.924081217
6/10/2012,2012,YR1,2012-06,6,peak,10,8,84.73838333,0.33853,1.880722222,0.256739671,242.3148762,7.643605054,31.79929139,13.20968548,0.03742931,0.20794061,0.047178458,23.74694355,0.203254344,3.286585282,0.025714089,0.366867033,0.7780588,8.973990146,12.77926667,0.718773788,9.999045998,12.2651614,160.9121272,49.2159441,9.068416187,-0.261116535,0.607381834,0.511034095,-0.046354987,0.805152967,-0.760643625
